date,close,high,low,open,volume
2021-03-15,97.89149475097656,97.97743101460418,97.62508381025928,97.62508381025928,5000500
2021-03-16,97.85713195800781,97.99462868680808,97.77978472088716,97.94306823307268,3990900
2021-03-17,97.84851837158203,97.95164581660775,97.52195796377505,97.58211400091098,6229800
2021-03-18,97.47040557861328,97.582128633273,97.28134184597434,97.38446930646394,6222200
2021-03-19,97.5477523803711,97.57353260624981,97.39306446858157,97.45322051447098,4701400
2021-03-22,97.73683166503906,97.79698772050112,97.62510859309647,97.71104487853964,5468600
2021-03-23,97.98605346679688,98.00324465929496,97.77120945620298,97.87433694163485,5524900
2021-03-24,98.10636138916016,98.1407306573506,97.84854598210467,97.88292180681327,6352600
2021-03-25,98.05474853515625,98.21803198706078,97.9602167005289,98.17506058713377,5178000
2021-03-26,97.89149475097656,98.03758705479518,97.84852334090442,97.89149475097656,4333900
2021-03-29,97.72821044921875,97.96883460798519,97.55633136687374,97.55633136687374,7630800
2021-03-30,97.80554962158203,97.83992543752477,97.56492546649932,97.65945732121274,4996900
2021-03-31,97.8227310180664,97.95163867582197,97.7196035805588,97.83132005380517,6309200
2021-04-01,98.1515121459961,98.16012074638043,97.97077093655386,98.0568372410828,10767200
2021-04-05,97.95356750488281,98.0224231847601,97.85029055150592,97.92774826653859,9230100
2021-04-06,98.2978515625,98.30646016516502,98.07407385828854,98.0998996662836,4864100
2021-04-07,98.14290618896484,98.37529244053398,98.14290618896484,98.22037046163399,4505600
2021-04-08,98.3838882446289,98.3838882446289,98.22896627553922,98.27200270945664,4932100
2021-04-09,98.27202606201172,98.40112882800501,98.15153189813516,98.21177898007343,7467100
2021-04-12,98.24620819091797,98.26341882895179,98.11710542312595,98.26341882895179,3844900
2021-04-13,98.53023529052734,98.53023529052734,98.21178266465519,98.22039126709488,4040500
2021-04-14,98.45276641845703,98.49580286221251,98.35809149534649,98.46998362253498,3620500
2021-04-15,98.84004974365234,98.960550450444,97.927735090565,97.927735090565,6753200
2021-04-16,98.58187866210938,98.69376423361648,98.54745081708258,98.59908930140277,3663600
2021-04-19,98.50439453125,98.54743097047634,98.11709284396771,98.11709284396771,5072800
2021-04-20,98.6593246459961,98.69375248692523,98.45276416686045,98.47858340594749,4322200
2021-04-21,98.75401306152344,98.75401306152344,98.57327179677682,98.6335188850257,5511300
2021-04-22,98.77980041503906,98.80562621575706,98.62487844292116,98.75398118075908,4570700
2021-04-23,98.76264190673828,99.05526880494041,98.66796695345136,98.81428040255243,3620700
2021-04-26,98.67650604248047,98.80560875750686,98.67650604248047,98.7539637316342,3480300
2021-04-27,98.43553924560547,99.08964842902358,98.43553924560547,99.08964842902358,3823300
2021-04-28,98.48719024658203,98.52161808689551,98.28923180638925,98.50440088351921,7078600
2021-04-29,98.43553924560547,98.43553924560547,98.19454439407228,98.23758083059849,6254100
