date,close,high,low,open,volume
2025-08-06,19.253721237182617,20.157609938043493,19.08319443249041,20.157609938043493,12500.0
2025-08-07,19.743616104125977,20.009754274137084,19.093052790627222,19.28033485839841,45600.0
2025-08-08,19.939767837524414,20.068895323787793,19.939767837524414,20.033408860038612,1000.0
2025-08-11,20.216751098632812,20.216751098632812,19.763327137004595,19.950611069856095,1600.0
2025-08-12,19.955541610717773,20.206894841265168,19.955541610717773,20.177323098815826,2100.0
2025-08-13,19.84514045715332,19.84514045715332,19.842183095065998,19.842183095065998,500.0
2025-08-14,20.650461196899414,20.80817339356618,20.650461196899414,20.798316146264796,20300.0
2025-08-15,21.045726776123047,21.045726776123047,20.709602728648207,20.709602728648207,500.0
2025-08-18,20.795358657836914,21.044741560822853,20.795358657836914,21.044741560822853,800.0
2025-08-19,21.38677978515625,21.38677978515625,21.38677978515625,21.38677978515625,200.0
2025-08-20,21.698261260986328,22.049170223221473,21.577018817233878,21.5868760640487,29700.0
2025-08-21,21.796833038330078,22.014672000567217,21.70614749073233,21.85301728015471,4100.0
2025-08-22,20.896886825561523,21.89244436610569,20.789444145586796,21.86287450415702,27200.0
2025-08-25,21.147254943847656,21.147254943847656,21.147254943847656,21.147254943847656,100.0
2025-08-26,21.128524780273438,21.128524780273438,21.128524780273438,21.128524780273438,600.0
2025-08-27,21.271451950073242,21.271451950073242,21.271451950073242,21.271451950073242,200.0
2025-08-28,21.052627563476562,21.052627563476562,21.052627563476562,21.052627563476562,300.0
2025-08-29,21.07135581970215,21.07135581970215,21.07135581970215,21.07135581970215,1000.0
2025-09-02,21.413394927978516,21.413394927978516,21.413394927978516,21.413394927978516,1300.0
2025-09-03,21.271451950073242,21.271451950073242,21.271451950073242,21.271451950073242,100.0
2025-09-04,20.50851821899414,21.163023995312706,20.50851821899414,21.163023995312706,300.0
2025-09-05,20.284765243530273,20.284765243530273,20.275893157006937,20.275893157006937,300.0
2025-09-08,20.388261795043945,20.433603624369724,20.24632158321792,20.24632158321792,300.0
2025-09-09,20.742128372192383,20.742128372192383,20.742128372192383,20.742128372192383,200.0
2025-09-10,20.951099395751953,20.951099395751953,20.951099395751953,20.951099395751953,100.0
2025-09-11,20.515417098999023,20.515417098999023,20.38431929403876,20.46317538515375,1400.0
2025-09-12,20.782543182373047,20.84759950739413,20.758886165994692,20.778600659656252,7600.0
2025-09-15,20.12803840637207,20.12803840637207,20.12803840637207,20.12803840637207,300.0
2025-09-16,20.250267028808594,20.295608864679295,20.250267028808594,20.295608864679295,500.0
2025-09-17,20.1684513092041,20.253222126843426,20.10832266829965,20.206893255316707,3100.0
2025-09-18,19.5642147064209,19.92103838252613,19.54647241469414,19.911183016071572,1800.0
2025-09-19,19.398618698120117,19.536616398102133,19.295120423133607,19.536616398102133,3500.0
2025-09-22,18.927453994750977,19.55633250228573,18.8269130736415,19.43804740679416,7000.0
2025-09-23,19.823806762695312,19.838664760293533,19.214681756773317,19.214681756773317,1300.0
2025-09-24,19.966432571411133,19.987231879301724,19.610860752049884,19.610860752049884,8500.0
2025-09-25,20.726104736328125,20.749875642298395,20.502263770142704,20.650830515610384,5800.0
2025-09-26,21.191614151000977,21.20052894906847,21.164871645927143,21.20052894906847,300.0
2025-09-29,19.851539611816406,20.997488913588324,19.799046390151567,20.809303349254527,5500.0
2025-09-30,19.90106201171875,20.28436433250964,19.828759389608095,19.828759389608095,2400.0
2025-10-01,19.769330978393555,19.769330978393555,19.59105201719893,19.59105201719893,200.0
2025-10-02,19.559356689453125,19.897100787640294,19.559356689453125,19.800035465383957,800.0
2025-10-03,18.299509048461914,18.699649199830905,18.138065989542483,18.699649199830905,26400.0
2025-10-06,17.910263061523438,18.085572321582962,17.53092222769471,17.53092222769471,5500.0
2025-10-07,18.273757934570312,18.283660747572725,17.636898622523905,17.636898622523905,11100.0
2025-10-08,17.718114852905273,17.858758591087255,17.590347415539267,17.758723562168793,4900.0
2025-10-09,17.984546661376953,18.093494601886782,17.7488192946804,17.7488192946804,4000.0
2025-10-10,19.40286636352539,19.412771065061257,18.006335562155577,18.006335562155577,12600.0
2025-10-13,19.06710433959961,19.25429999072524,19.066114436165496,19.066114436165496,15400.0
2025-10-14,19.162187576293945,19.492006769520085,19.006687729500218,19.492006769520085,5700.0
2025-10-15,18.72936248779297,18.759076593535983,18.56098633350667,18.56098633350667,10000.0
2025-10-16,18.726390838623047,18.726390838623047,17.828055346704783,18.105381332184308,4600.0
2025-10-17,18.552072525024414,18.93735653191389,18.53127132962235,18.93735653191389,6900.0
2025-10-20,17.75179100036621,17.8973861491473,17.75179100036621,17.8874814473819,2400.0
2025-10-21,17.98157501220703,18.115285651176574,17.768628648936502,18.036048037746905,2900.0
2025-10-22,18.04298210144043,18.184617642777283,17.946910457207952,17.97662267469863,9400.0
2025-10-23,17.516063690185547,17.758724161418556,17.491302880254516,17.550729201914734,10700.0
2025-10-24,16.887128829956055,17.14464540223847,16.73856208532776,17.035697463713,4100.0
2025-10-27,16.679136276245117,16.778181405407643,16.589995848911713,16.65932687258687,13200.0
2025-10-28,16.313661575317383,16.867321747608624,16.193817139657185,16.7088502973999,13600.0
2025-10-29,16.321584701538086,16.321584701538086,16.10467683162184,16.22352947559114,11100.0
2025-10-30,16.817798614501953,16.817798614501953,16.540474515004302,16.619710241879165,9700.0
2025-10-31,16.796998977661133,16.91684341364915,16.382002740013892,16.382002740013892,12800.0
2025-11-03,16.84850311279297,17.15455142370998,16.461239265721932,16.649422941804072,10000.0
2025-11-04,18.099437713623047,18.099437713623047,16.897033757915924,17.897385955874007,44800.0
2025-11-05,17.8587589263916,18.214328836718025,17.540824237554627,18.095476195176648,2200.0
2025-11-06,18.6253662109375,18.6253662109375,18.05585812226344,18.090523634882338,19500.0
2025-11-07,19.06710433959961,19.688115725082422,18.940326802271397,19.15525486258176,11000.0
2025-11-10,18.243053436279297,18.47184581525915,18.243053436279297,18.47184581525915,1800.0
2025-11-11,18.2688045501709,18.2688045501709,18.19452211824114,18.19452211824114,1000.0
2025-11-12,18.528303146362305,18.528303146362305,18.338135885757602,18.39261080357129,900.0
2025-11-13,19.69306755065918,19.888186211669304,19.095828947909066,19.095828947909066,3800.0
2025-11-14,19.79409408569336,20.333888054040035,19.3137264389721,20.333888054040035,5900.0
2025-11-17,20.63300323486328,20.63300323486328,19.957516930410286,19.957516930410286,2000.0
2025-11-18,20.541881561279297,21.076724134671817,20.35369600147874,21.076724134671817,13500.0
2025-11-19,19.75348472595215,19.937706883675713,19.690095014389918,19.937706883675713,2100.0
2025-11-20,19.970394134521484,19.970394134521484,18.521370013066388,18.521370013066388,1700.0
2025-11-21,19.495969772338867,20.049629973099595,19.224586974847828,19.61086091845291,13700.0
2025-11-24,18.516416549682617,19.501912688076786,18.516416549682617,19.4127722579053,4000.0
2025-11-25,18.25196647644043,18.85712997415265,18.25196647644043,18.699648424872866,16200.0
2025-11-26,18.032087326049805,18.17471276952641,17.96671780340522,18.17471276952641,600.0
2025-11-28,18.162826538085938,18.162826538085938,17.996432074964385,17.996432074964385,1300.0
2025-12-01,19.21170997619629,19.21170997619629,18.56098636138941,18.907643372397104,3200.0
2025-12-02,18.248004913330078,18.491655290617054,18.125188876670407,18.491655290617054,2700.0
2025-12-03,17.885501861572266,18.323279105893125,17.885501861572266,18.323279105893125,1800.0
2025-12-04,17.64581298828125,17.64581298828125,17.64581298828125,17.64581298828125,200.0
2025-12-05,17.801313400268555,17.837960609493848,17.801313400268555,17.837960609493848,600.0
2025-12-08,18.070714950561523,18.20442369679435,17.798340384568576,17.798340384568576,600.0
2025-12-09,17.8765869140625,17.8765869140625,17.8765869140625,17.8765869140625,200.0
2025-12-10,16.948537826538086,17.91125295664468,16.948537826538086,17.91125295664468,1400.0
2025-12-11,17.339765548706055,17.339765548706055,17.339765548706055,17.339765548706055,200.0
2025-12-12,17.400182723999023,17.400182723999023,17.382353127205523,17.382353127205523,400.0
2025-12-15,17.841920852661133,17.841920852661133,17.283309289781926,17.283309289781926,14400.0
2025-12-16,17.467533111572266,18.18461807761302,17.467533111572266,18.18461807761302,8700.0
2025-12-17,17.652746200561523,17.652746200561523,16.817798528564577,16.906938956984394,4100.0
2025-12-18,17.090171813964844,17.124839216558026,16.738563383609627,17.11493451426409,4600.0
2025-12-19,16.824731826782227,16.827703426314628,16.649422567400595,16.827703426314628,7600.0
2025-12-22,16.796998977661133,16.796998977661133,16.471141278012514,16.471141278012514,2300.0
2025-12-23,16.8439998626709,17.010000228881836,16.8439998626709,17.010000228881836,3000.0
2025-12-24,16.843000411987305,16.843000411987305,16.843000411987305,16.843000411987305,100.0
2025-12-26,16.709999084472656,16.8799991607666,16.709999084472656,16.8799991607666,800.0
2025-12-29,17.0,17.0,16.93000030517578,16.950000762939453,900.0
2025-12-30,17.40999984741211,17.40999984741211,17.309999465942383,17.31999969482422,2500.0
2025-12-31,17.731000900268555,17.731000900268555,17.6200008392334,17.6200008392334,1500.0
2026-01-02,18.16699981689453,18.290000915527344,17.40999984741211,17.520000457763672,12600.0
2026-01-05,17.111000061035156,17.790000915527344,17.111000061035156,17.700000762939453,3300.0
2026-01-06,16.875,17.610000610351562,16.875,17.610000610351562,2800.0
2026-01-07,17.070999145507812,17.070999145507812,16.93000030517578,16.93000030517578,1800.0
2026-01-08,16.91699981689453,17.309999465942383,16.91699981689453,17.15999984741211,1400.0
2026-01-09,17.29599952697754,17.329999923706055,16.940000534057617,16.940000534057617,900.0
2026-01-12,16.937999725341797,17.59000015258789,16.937999725341797,17.3799991607666,5300.0
2026-01-13,17.003999710083008,17.18000030517578,16.940000534057617,17.139999389648438,1300.0
2026-01-14,18.013999938964844,18.299999237060547,17.549999237060547,17.559999465942383,27300.0
2026-01-15,17.96500015258789,17.979999542236328,17.709999084472656,17.780000686645508,14900.0
2026-01-16,18.219999313354492,18.219999313354492,17.920000076293945,17.929000854492188,2800.0
2026-01-20,19.55500030517578,19.600000381469727,18.75,18.889999389648438,42900.0
2026-01-21,20.354999542236328,20.360000610351562,19.5,19.5,11900.0
