date,close,high,low,open,volume
2024-03-07,29.318315505981445,29.318315505981445,29.133889540888767,29.133889540888767,6500.0
2024-03-08,29.0422420501709,29.402154940733215,29.042242050170902,29.402154940733215,16800.0
2024-03-11,29.094776153564453,29.821306806740466,28.820928885531604,29.234493668864463,8800.0
2024-03-12,29.366947174072266,29.374212758142953,29.061244739609727,29.25126065587629,3500.0
2024-03-13,29.246231079101562,29.407743220098013,29.16519466109953,29.407743220098013,5900.0
2024-03-14,29.156227111816406,29.37418805487445,29.156227111816406,29.368598164788683,3900.0
2024-03-15,29.060123443603516,29.119921664952322,29.060123443603512,29.089183643796233,2300.0
2024-03-18,29.28479766845703,29.396569996568296,29.161845549230037,29.290385432094393,7600.0
2024-03-19,29.36526870727539,29.402155189912524,29.184196200264495,29.273615327605228,4700.0
2024-03-20,29.553041458129883,29.553041458129883,29.37420325736004,29.441267049668852,5400.0
2024-03-21,29.692764282226562,29.771005742661643,29.513926049254984,29.73747277450951,4300.0
2024-03-22,29.676000595092773,29.70953356760987,29.51392989106059,29.692768147311412,7000.0
2024-03-25,29.558637619018555,29.59775835330913,29.38538926199463,29.553049856371384,15800.0
2024-03-26,29.449228286743164,29.659075246758754,29.449228286743168,29.659075246758754,6800.0
2024-03-27,29.666921615600586,29.666921615600582,29.50196271634683,29.546848574349305,8400.0
2024-03-28,29.742103576660156,29.816167054010872,29.653451287309835,29.771281200659377,3700.0
2024-04-01,29.709571838378906,29.80495564838649,29.608575956971986,29.776901712524147,6600.0
2024-04-02,29.439125061035156,29.462690622850698,29.271920871800997,29.462690622850698,6400.0
2024-04-03,29.470050811767578,29.58591819551584,29.360931505312113,29.439676954166046,6500.0
2024-04-04,29.140445709228516,29.782787649158077,29.140445709228516,29.675916973356603,5100.0
2024-04-05,29.340696334838867,29.40031760958249,29.164079009857886,29.164079009857886,3300.0
2024-04-08,29.355867385864258,29.473423388063473,29.32155625877132,29.439674421892203,7900.0
2024-04-09,29.37386131286621,29.512792286005773,29.197808412834174,29.349675522453403,7200.0
2024-04-10,29.143165588378906,29.16511199103755,28.979417605161785,28.979417605161785,4800.0
2024-04-11,29.399192810058594,29.399192810058594,29.080701688776113,29.080701688776113,5000.0
2024-04-12,28.9495849609375,29.260762708131864,28.949584960937496,29.12008596434277,8200.0
2024-04-15,28.696378707885742,29.2523328124784,28.641796043264463,29.210129345075575,3400.0
2024-04-16,28.649120330810547,28.649120330810547,28.529265099240654,28.602417660969113,4600.0
2024-04-17,28.516931533813477,28.785808800275802,28.503373465528647,28.72932259525061,6000.0
2024-04-18,28.433324813842773,28.49772131865826,28.433324813842777,28.475125978203344,1000.0
2024-04-19,28.24126625061035,28.458178052240854,28.24126625061035,28.339553602670392,3500.0
2024-04-22,28.470054626464844,28.622003290442088,28.29155437933587,28.35086555660023,2400.0
2024-04-23,28.740615844726562,28.83099505174604,28.661534307935806,28.661534307935806,2300.0
2024-04-24,28.829946517944336,28.88173231361833,28.70873962293876,28.8510029489486,2500.0
2024-04-25,28.545442581176758,28.54942594010869,28.28197215050275,28.390091582831296,2500.0
2024-04-26,28.822551727294922,28.959123309418235,28.799789073352315,28.907908423430452,11600.0
2024-04-29,28.96709632873535,29.016036262445116,28.910760593111668,28.964821365305415,3700.0
2024-04-30,28.580707550048828,28.959128600613813,28.580707550048828,28.884013565491685,2800.0
